aliquot_id;predict.label2;dist.to.template;distCRIS.A;distCRIS.B;distCRIS.C;distCRIS.D;distCRIS.E;dist.to.cls1.rank;ntpCRIS-A;ntpCRIS-B;ntpCRIS-C;ntpCRIS-D;ntpCRIS-E;nominal.p;nominal.p.CRIS.A;nominal.p.CRIS.B;nominal.p.CRIS.C;nominal.p.CRIS.D;nominal.p.CRIS.E;BH.FDR;BH.FDR.CRIS.A;BH.FDR.CRIS.B;BH.FDR.CRIS.C;BH.FDR.CRIS.D;BH.FDR.CRIS.E;Bonferroni.p
CRC0202LMX0B02201TUMR04000;CRIS-D;1.049775936;1.115410646;1.077959463;1.186600744;1.049775936;1.299254968;478;-0.115410646;-0.077959463;-0.186600744;-0.049775936;-0.299254968;0.098121804;0.553008894;0.247421505;0.953376093;0.098121804;0.99999;0.111770325;0.629931184;0.281837278;1.085988557;0.111770325;1.139086353;1
CRC0202LMX0B06012TUMR02000;CRIS-B;0.890564623;1.068252752;0.890564623;1.023484434;0.962384025;1.064690907;179;-0.068252752;0.109435377;-0.023484434;0.037615975;-0.064690907;0.105913788;0.999122002;0.105913788;0.974670051;0.668488663;0.998820002;0.119969637;1.131715763;0.119969637;1.104018786;0.757203981;1.131373685;1
CRC0202LMX0B06034TUMR02000;CRIS-D;0.773100049;1.073886899;1.038473756;0.884256772;0.773100049;0.953530476;419;-0.073886899;-0.038473756;0.115743228;0.226899951;0.046469524;5.40E-05;0.999806;0.99475601;0.118999762;5.40E-05;0.669734661;1.02E-04;1.884548791;1.875029992;0.224304373;1.02E-04;1.262392548;0.032723935
CRC0219LMX0A02201TUMR03000;CRIS-C;0.836475687;1.111566616;0.956988086;0.836475687;1.070703752;1.074217093;327;-0.111566616;0.043011914;0.163524313;-0.070703752;-0.074217093;0.001399997;0.999884;0.421543157;0.001399997;0.99513201;0.996258007;0.002099996;1.499826;0.632314735;0.002099996;1.492698015;1.494387011;0.848398303
CRC0219LMX0B03202TUMR02000;CRIS-C;0.874344978;1.133796497;1.057023155;0.874344978;1.097097474;1.032388885;348;-0.133796497;-0.057023155;0.125655022;-0.097097474;-0.032388885;2.00E-06;0.638886722;0.102049796;2.00E-06;0.335929328;0.037063926;9.81E-06;3.134942135;0.500746367;9.81E-06;1.648365772;0.181868333;0.001211998
CRC0219LMX0B03205TUMR03000;CRIS-C;1.021610522;1.234028869;1.081246294;1.021610522;1.125037645;1.173220116;388;-0.234028869;-0.081246294;-0.021610522;-0.125037645;-0.173220116;0.174111652;0.999974;0.662256675;0.174111652;0.924688151;0.99481401;0.192188818;1.103796437;0.731015565;0.192188818;1.020694024;1.098100711;1
CRC0252LMX0A02201TUMR01000;CRIS-C;0.747476458;1.068925034;1.044866264;0.747476458;1.151117197;1.080372155;260;-0.068925034;-0.044866264;0.252523542;-0.151117197;-0.080372155;2.00E-06;0.516182968;0.306097388;2.00E-06;0.973866052;0.618476763;9.81E-06;2.532849218;1.501983943;9.81E-06;4.778646378;3.034792862;0.001211998
CRC0252LMX0A03201TUMR03000;CRIS-C;0.780528099;1.068012939;1.043718836;0.780528099;1.155470907;1.103899994;287;-0.068012939;-0.043718836;0.219471901;-0.155470907;-0.103899994;2.00E-06;0.604160792;0.383283233;2.00E-06;0.989638021;0.864736271;9.81E-06;2.964546071;1.880725826;9.81E-06;4.856037575;4.243159352;0.001211998
CRC0252LMX0A03206TUMR02000;CRIS-C;0.718343304;1.005721121;1.055944318;0.718343304;1.110128865;1.0163199;239;-0.005721121;-0.055944318;0.281656696;-0.110128865;-0.0163199;2.00E-06;0.555434889;0.913692173;2.00E-06;0.996706007;0.652926694;9.81E-06;2.725453788;4.483380215;9.81E-06;4.890719352;3.203834629;0.001211998
CRC0257LMX0A05006TUMR02000;CRIS-C;0.739836743;1.122082046;1.020189414;0.739836743;0.953908983;0.880045158;252;-0.122082046;-0.020189414;0.260163257;0.046091017;0.119954842;2.00E-06;0.999838;0.834086332;2.00E-06;0.26482147;0.01010798;9.81E-06;4.906087678;4.092763701;9.81E-06;1.299447863;0.04959867;0.001211998
CRC0257LMX0A05020TUMR02000;CRIS-C;0.791721206;1.151627825;1.052846702;0.791721206;0.997779087;0.934962665;292;-0.151627825;-0.052846702;0.208278794;0.002220913;0.065037335;2.00E-06;0.958884082;0.311743377;2.00E-06;0.045359909;0.001331997;9.81E-06;4.70513161;1.529688147;9.81E-06;0.222575749;0.006535955;0.001211998
CRC0262LMX0A02202TUMR02000;CRIS-B;0.90522079;1.053503326;0.90522079;0.977538476;1.104245809;1.168953184;185;-0.053503326;0.09477921;0.022461524;-0.104245809;-0.168953184;0.075977848;0.984090032;0.075977848;0.607298785;0.999748001;1;0.087533414;1.13376152;0.087533414;0.69966362;1.151800928;1.152091255;1
CRC0262LMX0B03207TUMR21000;CRIS-B;0.847863893;0.988440762;0.847863893;0.922078823;1.050812192;1.09858505;166;0.011559238;0.152136107;0.077921177;-0.050812192;-0.09858505;0.002691995;0.686612627;0.002691995;0.138291723;0.98009804;0.999432001;0.003856616;0.983657806;0.003856616;0.198120058;1.404112085;1.431810385;1
CRC0262LMX0B03211TUMR09000;CRIS-B;0.869544799;1.011480458;0.869544799;0.925731959;0.997698045;0.979875718;173;-0.011480458;0.130455201;0.074268041;0.002301955;0.020124282;0.003017994;0.706640587;0.003017994;0.07001586;0.583012834;0.413777172;0.004303304;1.007586342;0.004303304;0.099834379;0.831307712;0.589997568;1
CRC0264LMX0A02201TUMR05000;CRIS-C;0.917275828;1.180268691;1.034046018;0.917275828;1.22908499;1.043402518;367;-0.180268691;-0.034046018;0.082724172;-0.22908499;-0.043402518;0.002439995;0.999560001;0.41996716;0.002439995;0.999996;0.506828986;0.003537409;1.449122872;0.608851911;0.003537409;1.449754967;0.734780779;1
CRC0264LMX0A05007TUMR03000;CRIS-C;0.909028359;1.16994404;1.034125344;0.909028359;1.153598225;0.993422762;363;-0.16994404;-0.034125344;0.090971641;-0.153598225;0.006577238;0.039521921;0.999998;0.888968222;0.039521921;0.99998;0.593878812;0.046961341;1.188232918;1.056303417;0.046961341;1.188211529;0.705667765;1
CRC0264LMX0A05033TUMR02000;CRIS-E;0.947888099;1.145653953;1.051502204;0.956137054;1.081968554;0.947888099;594;-0.145653953;-0.051502204;0.043862946;-0.081968554;0.052111901;0.006859986;0.976810046;0.424605151;0.011139978;0.69481061;0.006859986;0.009176935;1.306726022;0.568014837;0.014902487;0.929481744;0.009176935;1
CRC0297LMX0A03208TUMR09000;CRIS-C;0.97324531;1.111928858;1.048735294;0.97324531;1.046444506;1.047803183;383;-0.111928858;-0.048735294;0.02675469;-0.046444506;-0.047803183;0.39023522;0.999174002;0.94020012;0.39023522;0.932994134;0.937220126;0.409139348;1.047576894;0.985746146;0.409139348;0.978191082;0.982621793;1
CRC0297LMX0A03210TUMR17000;CRIS-D;0.881883978;1.100637487;1.101691345;0.905506663;0.881883978;0.978585464;456;-0.100637487;-0.101691345;0.094493337;0.118116022;0.021414536;0.01997796;0.999520001;0.999570001;0.066315867;0.01997796;0.586674827;0.024757963;1.238668958;1.238730921;0.082182854;0.024757963;0.727044877;1
CRC0297LMX0B03207TUMR02000;CRIS-C;0.937049291;1.083751185;1.087968428;0.937049291;0.943904098;0.990224915;373;-0.083751185;-0.087968428;0.062950709;0.056095902;0.009775085;0.301713397;0.999022002;0.999332001;0.301713397;0.35985328;0.771684457;0.320207212;1.060258027;1.060587028;0.320207212;0.381910837;0.818985605;1
CRC0297LMX0B03210TUMR09000;CRIS-C;0.975237283;1.088435296;1.150484131;0.975237283;1.036753788;1.0789759;385;-0.088435296;-0.150484131;0.024762717;-0.036753788;-0.0789759;0.24510551;0.979546041;0.999828;0.24510551;0.781346437;0.964644071;0.264295265;1.056236478;1.078106349;0.264295265;0.842519468;1.040167806;1
CRC0322LMX0A04014TUMR02000;CRIS-C;0.880772868;1.213545928;0.92927304;0.880772868;0.95496943;1.215038324;351;-0.213545928;0.07072696;0.119227132;0.04503057;-0.215038324;6.20E-05;0.99986;0.002409995;6.20E-05;0.011291977;0.999876;1.16E-04;1.870108519;0.004507584;1.16E-04;0.02112018;1.870138445;0.037571925
CRC0322LMX0A04018TUMR02000;CRIS-C;0.937577567;1.250821181;0.996377062;0.937577567;1.011740836;1.270688941;374;-0.250821181;0.003622938;0.062422433;-0.011740836;-0.270688941;6.98E-04;0.999904;0.024529951;6.98E-04;0.050809898;0.999986;0.001107296;1.586235142;0.038914006;0.001107296;0.080604184;1.586365225;0.422987154
CRC0322LMX0A04094TUMR05000;CRIS-C;0.806271062;1.207359882;0.982580351;0.806271062;0.981933079;1.075007681;305;-0.207359882;0.017419649;0.193728938;0.018066921;-0.075007681;3.80E-05;1;0.496355007;3.80E-05;0.490291019;0.988250023;7.36E-05;1.936102236;0.96099404;7.36E-05;0.949253539;1.913353081;0.023027954
CRC0322LMX0A04114TUMR01000;CRIS-C;0.898438923;1.262248272;1.030740542;0.898438923;0.978640608;1.207410911;358;-0.262248272;-0.030740542;0.101561077;0.021359392;-0.207410911;0.001975996;1;0.542498915;0.001975996;0.13496573;0.999996;0.002913512;1.474452555;0.799888911;0.002913512;0.199000566;1.474446657;1
CRC0327LMX0B02201TUMR07000;CRIS-C;0.75364464;1.177217284;1.153112233;0.75364464;1.137471288;1.217801608;266;-0.177217284;-0.153112233;0.24635536;-0.137471288;-0.217801608;2.00E-06;1;0.999996;2.00E-06;0.999984;1;9.81E-06;4.906882591;4.906862964;9.81E-06;4.906804081;4.906882591;0.001211998
CRC0327LMX0B03202TUMR05000;CRIS-C;0.549011668;1.093722208;1.071030709;0.549011668;1.034323402;1.07363512;209;-0.093722208;-0.071030709;0.450988332;-0.034323402;-0.07363512;2.00E-06;0.999956;0.999660001;2.00E-06;0.992320015;0.999738001;9.81E-06;4.906666689;4.905214254;9.81E-06;4.869197808;4.90559699;0.001211998
CRC0327LMX0B03205TUMR05000;CRIS-C;0.72271681;1.114788957;1.08307428;0.72271681;1.100338501;1.160589489;241;-0.114788957;-0.08307428;0.27728319;-0.100338501;-0.160589489;2.00E-06;0.922436155;0.7499365;2.00E-06;0.859716281;0.993904012;9.81E-06;4.526285911;3.679850357;9.81E-06;4.21852685;4.876970295;0.001211998
CRC0378LMX0A02004TUMR08000;CRIS-C;0.834766278;1.114698384;1.000292533;0.834766278;1.120237641;1.043326241;324;-0.114698384;-0.000292533;0.165233722;-0.120237641;-0.043326241;1.20E-05;0.982698035;0.268707463;1.20E-05;0.987702025;0.653032694;2.64E-05;2.16157898;0.591058883;2.64E-05;2.172585942;1.436434891;0.007271985
CRC0378LMX0A03005TUMR05000;CRIS-C;0.735314177;1.013708544;1.036328405;0.735314177;1.093447733;0.889608546;249;-0.013708544;-0.036328405;0.264685823;-0.093447733;0.110391454;2.00E-06;0.789646421;0.914004172;2.00E-06;0.997692005;0.017311965;9.81E-06;3.874702275;4.48491116;9.81E-06;4.895557529;0.084947782;0.001211998
CRC0378LMX0A03007TUMR05000;CRIS-C;0.861571642;1.114373157;1.099533292;0.861571642;1.181200542;1.10582233;340;-0.114373157;-0.099533292;0.138428358;-0.181200542;-0.10582233;1.40E-05;0.898460203;0.822114356;1.40E-05;0.997740005;0.857948284;3.05E-05;1.958513968;1.792091006;3.05E-05;2.17492965;1.870203814;0.008483983
CRC0396LMX0A02003TUMR05000;CRIS-E;0.864888438;1.019285048;1.151289552;1.036196917;1.037714217;0.864888438;551;-0.019285048;-0.151289552;-0.036196917;-0.037714217;0.135111562;1.42E-04;0.382463235;0.997858004;0.537802924;0.551926896;1.42E-04;2.49E-04;0.670832765;1.750222722;0.943295433;0.968068594;2.49E-04;0.086051828
CRC0396LMX0A03004TUMR05000;CRIS-E;0.895812664;1.077058964;1.164562965;1.082179611;1.070710796;0.895812664;572;-0.077058964;-0.164562965;-0.082179611;-0.070710796;0.104187336;2.80E-05;0.361267277;0.938654123;0.403565193;0.311375377;2.80E-05;5.61E-05;0.723728827;1.880411234;0.808464486;0.623780095;5.61E-05;0.016967966
CRC0396LMX0A03010TUMR01000;CRIS-E;0.871960687;1.035401179;1.127173273;1.054679132;1.018046502;0.871960687;554;-0.035401179;-0.127173273;-0.054679132;-0.018046502;0.128039313;2.00E-05;0.199721601;0.886256227;0.338133324;0.112011776;2.00E-05;4.16E-05;0.415915086;1.845605752;0.704153932;0.233261637;4.16E-05;0.012119976
CRC0399LMX0A03004TUMR01000;CRIS-A;0.930881793;0.930881793;1.146455269;1.057347633;1.141900128;1.049509494;104;0.069118207;-0.146455269;-0.057347633;-0.141900128;-0.049509494;0.004681991;0.004681991;0.990882018;0.6001648;0.987932024;0.527664945;0.006433756;0.006433756;1.361620188;0.824716255;1.357566455;0.725090604;1
CRC0399LMX0A03007TUMR09000;CRIS-A;0.888312348;0.888312348;1.126959731;1.01290809;1.10667294;0.947825843;91;0.111687652;-0.126959731;-0.01290809;-0.10667294;0.052174157;8.60E-05;8.60E-05;0.933608133;0.132231736;0.847070306;0.005657989;1.57E-04;1.57E-04;1.70668636;0.241726793;1.548490514;0.010343111;0.052115896
CRC0399LMX0B02001TUMR04000;CRIS-A;0.878320649;0.878320649;1.169638031;1.002037314;1.124148706;1.038165113;90;0.121679351;-0.169638031;-0.002037314;-0.124148706;-0.038165113;7.44E-04;7.44E-04;0.999902;0.346219308;0.994686011;0.677474645;0.001172596;0.001172596;1.575918367;0.545666841;1.567697588;1.067749376;0.450863098
CRC0399LMX0B03001TUMR04000;CRIS-A;0.894970335;0.894970335;1.104972656;1.031835376;1.113984358;0.992193014;93;0.105029665;-0.104972656;-0.031835376;-0.113984358;0.007806986;1.80E-04;1.80E-04;0.858884282;0.268947462;0.900474199;0.067177866;3.12E-04;3.12E-04;1.487096786;0.46566332;1.559106756;0.116313676;0.109079782
CRC0404LMX0B02002TUMR04000;CRIS-C;0.815164603;1.026921869;1.056245628;0.815164603;0.949859658;1.077700992;310;-0.026921869;-0.056245628;0.184835397;0.050140342;-0.077700992;0.007229986;0.995378009;0.999606001;0.007229986;0.759002482;0.99996;0.00960827;1.322804986;1.328423764;0.00960827;1.008674351;1.328894211;1
CRC0404LMX0B03003TUMR05000;CRIS-D;0.862517221;1.033139199;1.064723573;0.958240488;0.862517221;1.095495267;449;-0.033139199;-0.064723573;0.041759512;0.137482779;-0.095495267;4.00E-05;0.368237264;0.652620695;0.024025952;4.00E-05;0.867804264;7.70E-05;0.708418355;1.255517908;0.046221355;7.70E-05;1.669490109;0.024239952
CRC0404LMX0B03009TUMR09000;CRIS-C;0.901690903;1.056868926;1.122037685;0.901690903;0.942268227;0.92605147;360;-0.056868926;-0.122037685;0.098309097;0.057731773;0.07394853;0.003819992;0.807808384;0.993094014;0.003819992;0.037399925;0.016593967;0.005285195;1.117652696;1.374006786;0.005285195;0.051745102;0.022958776;1
CRC0419LMX0A02003TUMR04000;CRIS-E;0.930342354;1.199000221;1.265776431;0.968685595;1.074813839;0.930342354;584;-0.199000221;-0.265776431;0.031314405;-0.074813839;0.069657646;0.220381559;1;1;0.555428889;0.997060006;0.220381559;0.23848433;1.082142857;1.082142857;0.601053405;1.078961364;0.23848433;1
CRC0419LMX0A03005TUMR01000;CRIS-C;0.838083681;1.067665635;1.139582403;0.838083681;0.920334818;0.858863692;330;-0.067665635;-0.139582403;0.161916319;0.079665182;0.141136308;5.00E-05;0.932786134;0.999484001;5.00E-05;0.023567953;3.98E-04;9.50E-05;1.772001246;1.898706284;9.50E-05;0.044771722;7.56E-04;0.030299939
CRC0419LMX0A03009TUMR05000;CRIS-C;0.915352141;1.136769361;1.170861418;0.915352141;0.932472192;1.033248852;366;-0.136769361;-0.170861418;0.084647859;0.067527808;-0.033248852;9.20E-05;0.853484293;0.965562069;9.20E-05;3.46E-04;0.106283787;1.67E-04;1.54853737;1.751888065;1.67E-04;6.28E-04;0.192838249;0.055751888
CRC0419LMX0B03001TUMR04000;CRIS-C;0.861537795;1.119267886;1.203993534;0.861537795;0.913531483;0.957531745;339;-0.119267886;-0.203993534;0.138462205;0.086468517;0.042468255;0.022603955;0.99999;1;0.022603955;0.213255573;0.595934808;0.027728738;1.226708381;1.226720648;0.027728738;0.261605015;0.731045534;1
CRC0419LMX0B03005TUMR01000;CRIS-E;0.73716221;1.105732548;1.134208465;0.817622045;0.931977404;0.73716221;501;-0.105732548;-0.134208465;0.182377955;0.068022596;0.26283779;8.00E-06;0.999998;1;0.005559989;0.544674911;8.00E-06;1.80E-05;2.248604037;2.248608534;0.012502238;1.224760653;1.80E-05;0.00484799
CRC0435LMX0A02001TUMR04000;CRIS-C;0.862976579;1.10864217;1.106378583;0.862976579;1.162843421;1.049096149;341;-0.10864217;-0.106378583;0.137023421;-0.162843421;-0.049096149;3.20E-05;0.942828114;0.936182128;3.20E-05;0.998048004;0.565342869;6.31E-05;1.858061259;1.844963803;6.31E-05;1.966884847;1.114139118;0.019391961
CRC0435LMX0A03002TUMR05000;CRIS-C;0.812035074;1.202971236;1.131319174;0.812035074;1.141018187;1.051235126;309;-0.202971236;-0.131319174;0.187964926;-0.141018187;-0.051235126;2.80E-05;1;0.999794;2.80E-05;0.999914;0.936914126;5.61E-05;2.003305785;2.002893105;5.61E-05;2.003133501;1.876925489;0.016967966
CRC0435LMX0A03005TUMR03000;CRIS-C;0.743300558;1.044293146;1.017612802;0.743300558;1.081715503;0.980920942;256;-0.044293146;-0.017612802;0.256699442;-0.081715503;0.019079058;2.00E-06;0.241769516;0.102255795;2.00E-06;0.552098896;0.021595957;9.81E-06;1.186334631;0.501757183;9.81E-06;2.70908446;0.105968824;0.001211998
CRC0440LMX0A02002TUMR04000;CRIS-E;0.937672206;1.190546316;1.191460448;1.16545186;0.988798307;0.937672206;592;-0.190546316;-0.191460448;-0.16545186;0.011201693;0.062327794;0.562538875;1;1;1;0.916626167;0.562538875;0.581738154;1.034129693;1.034129693;1.034129693;0.947910336;0.581738154;1
CRC0440LMX0A03001TUMR04000;CRIS-E;0.991749771;1.265740941;1.168130583;1.192159078;0.994965821;0.991749771;600;-0.265740941;-0.168130583;-0.192159078;0.005034179;0.008250229;0.575898848;1;1;1;0.605778788;0.575898848;0.594539526;1.032367973;1.032367973;1.032367973;0.62538662;0.594539526;1
CRC0440LMX0A03002TUMR05000;CRIS-E;0.785244445;1.16684215;1.093949587;0.999144996;0.886617832;0.785244445;517;-0.16684215;-0.093949587;0.000855004;0.113382168;0.214755555;2.60E-05;1;0.999726001;0.840456319;0.046335907;2.60E-05;5.26E-05;2.023372287;2.022817884;1.700556025;0.093754791;5.26E-05;0.015755968
CRC0440LMX0B03009TUMR05000;CRIS-D;1.011214591;1.255361859;1.215670879;1.314905423;1.011214591;1.162145041;473;-0.255361859;-0.215670879;-0.314905423;-0.011214591;-0.162145041;0.013565973;0.998832002;0.984650031;0.999996;0.013565973;0.842676315;0.017198702;1.26630166;1.248322005;1.267777356;0.017198702;1.068330223;1
CRC0440LMX0B03012TUMR01000;CRIS-D;0.857354493;1.058436704;1.077720294;1.028898257;0.857354493;0.932934987;447;-0.058436704;-0.077720294;-0.028898257;0.142645507;0.067065013;0.010335979;0.994382011;0.998836002;0.962328075;0.010335979;0.290711419;0.013355231;1.28485181;1.29060686;1.243434571;0.013355231;0.375631385;1
CRC0456LMX0A03003TUMR01000;CRIS-C;0.796787582;1.165130053;1.150642124;0.796787582;1.061036163;1.274512833;295;-0.165130053;-0.150642124;0.203212418;-0.061036163;-0.274512833;0.009659981;1;1;0.009659981;0.999984;1;0.012589136;1.303225806;1.303225806;0.012589136;1.303204955;1.303225806;1
CRC0456LMX0A03004TUMR01000;CRIS-C;0.809246535;1.191986391;1.133696789;0.809246535;1.07897662;1.20443922;307;-0.191986391;-0.133696789;0.190753465;-0.07897662;-0.20443922;2.00E-06;0.998624003;0.947840104;2.00E-06;0.638110724;0.999486001;9.81E-06;4.900130734;4.650940107;9.81E-06;3.131134402;4.904360458;0.001211998
CRC0456LMX0B02001TUMR05000;CRIS-C;0.765273589;1.165888342;1.153952941;0.765273589;1.12723474;1.294866539;275;-0.165888342;-0.153952941;0.234726411;-0.12723474;-0.294866539;2.00E-06;1;0.999994;2.00E-06;0.999956;1;9.81E-06;4.906882591;4.90685315;9.81E-06;4.906666689;4.906882591;0.001211998
CRC0456LMX0B03003TUMR01000;CRIS-C;0.826417642;1.173686847;1.123215598;0.826417642;1.036395868;1.28044591;317;-0.173686847;-0.123215598;0.173582358;-0.036395868;-0.28044591;3.54E-04;1;0.999894;3.54E-04;0.939702121;1;5.79E-04;1.63562753;1.635454154;5.79E-04;1.537002659;1.63562753;0.214523571
CRC0456LMX0B03012TUMR01000;CRIS-C;0.699029724;1.136879357;1.092741094;0.699029724;1.024805633;1.103777935;232;-0.136879357;-0.092741094;0.300970276;-0.024805633;-0.103777935;2.00E-06;1;0.999996;2.00E-06;0.995660009;1;9.81E-06;4.906882591;4.906862964;9.81E-06;4.885586763;4.906882591;0.001211998
CRC0490LMX0A02002TUMR03000;CRIS-C;0.909033805;1.104223338;1.162105076;0.909033805;1.107499948;1.014545318;364;-0.104223338;-0.162105076;0.090966195;-0.107499948;-0.014545318;0.165891668;0.999952;1;0.165891668;0.999962;0.940906118;0.183449546;1.105786336;1.105839416;0.183449546;1.105797394;1.040491072;1
CRC0490LMX0A03008TUMR09000;CRIS-C;0.867518356;1.064792835;1.145566138;0.867518356;1.09271978;0.935654443;343;-0.064792835;-0.145566138;0.132481644;-0.09271978;0.064345557;0.021603957;0.997180006;0.999998;0.021603957;0.999776;0.32511735;0.026609752;1.228233909;1.231704854;0.026609752;1.231431415;0.400449419;1
CRC0490LMX0A03009TUMR01000;CRIS-C;0.833766539;1.01664388;1.113986604;0.833766539;1.045506797;0.901554031;320;-0.01664388;-0.113986604;0.166233461;-0.045506797;0.098445969;0.006445987;0.97021606;1;0.006445987;0.995780008;0.180925638;0.008642186;1.300776398;1.340707965;0.008642186;1.335050188;0.242568444;1
CRC0493LMX0A02003TUMR05000;CRIS-C;0.80273765;0.986706627;1.043607027;0.80273765;1.070472382;0.987837857;301;0.013293373;-0.043607027;0.19726235;-0.070472382;0.012162143;0.001361997;0.907004186;0.996906006;0.001361997;0.999744001;0.911502177;0.002048065;1.363882225;1.499069578;0.002048065;1.503337132;1.370645953;0.825370349
CRC0493LMX0A03003TUMR01000;CRIS-C;0.693911053;0.956702767;0.978850489;0.693911053;0.992009793;0.963137579;227;0.043297233;0.021149511;0.306088947;0.007990207;0.036862421;2.00E-06;0.906398187;0.968980062;2.00E-06;0.986390027;0.929718141;9.81E-06;4.447589485;4.754671398;9.81E-06;4.840100053;4.562017759;0.001211998
CRC0493LMX0A03004TUMR05000;CRIS-C;0.837291551;1.107962774;1.047702451;0.837291551;1.080316105;1.088580072;328;-0.107962774;-0.047702451;0.162708449;-0.080316105;-0.088580072;7.64E-04;0.999610001;0.965860068;7.64E-04;0.995822008;0.997810004;0.001196339;1.565280776;1.512432045;0.001196339;1.559349191;1.562462177;0.462983074
CRC0494LMX0A02004TUMR06000;CRIS-D;0.864573625;1.153824505;1.113524299;0.974199876;0.864573625;0.92552012;451;-0.153824505;-0.113524299;0.025800124;0.135426375;0.07447988;0.010463979;1;0.999942;0.603530793;0.010463979;0.186645627;0.013491854;1.289361702;1.289286919;0.77816949;0.013491854;0.240653723;1
CRC0494LMX0A05016TUMR02000;CRIS-D;0.849896271;1.078807664;1.081912074;0.949563196;0.849896271;0.910679581;440;-0.078807664;-0.081912074;0.050436804;0.150103729;0.089320419;0.027129946;0.999912;0.99993;0.653938692;0.027129946;0.302171396;0.032881494;1.211893344;1.21191516;0.792573695;0.032881494;0.366231732;1
CRC0494LMX0A05032TUMR02000;CRIS-D;0.850327642;1.077495895;1.062833845;0.902024975;0.850327642;0.856933219;442;-0.077495895;-0.062833845;0.097975025;0.149672358;0.143066781;0.012661975;0.999628001;0.998504003;0.148649703;0.012661975;0.018549963;0.016154014;1.275314881;1.273880896;0.189645726;0.016154014;0.023665847;1
CRC0495LMX0B02003TUMR06000;CRIS-C;0.720159896;1.195121373;0.935043558;0.720159896;1.043118678;1.194534135;240;-0.195121373;0.064956442;0.279840104;-0.043118678;-0.194534135;2.00E-06;1;0.235393529;2.00E-06;0.971744057;1;9.81E-06;4.906882591;1.155048411;9.81E-06;4.768233994;4.906882591;0.001211998
CRC0495LMX0B03007TUMR05000;CRIS-C;0.743298782;1.239796123;1.107906167;0.743298782;0.976664303;1.193474663;255;-0.239796123;-0.107906167;0.256701218;0.023335697;-0.193474663;2.00E-06;1;0.997480005;2.00E-06;0.337497325;1;9.81E-06;4.906882591;4.894517272;9.81E-06;1.656059749;4.906882591;0.001211998
CRC0495LMX0B03012TUMR01000;CRIS-C;0.617631681;1.104968616;0.960496662;0.617631681;0.932639347;1.034152686;213;-0.104968616;0.039503338;0.382368319;0.067360653;-0.034152686;2.00E-06;1;0.97986204;2.00E-06;0.912030176;0.999974;9.81E-06;4.906882591;4.808067987;9.81E-06;4.475224993;4.906755012;0.001211998
CRC0504LMX0A03002TUMR02000;CRIS-A;0.681293052;0.681293052;0.983184658;0.999808529;1.085598223;1.145829655;41;0.318706948;0.016815342;0.000191471;-0.085598223;-0.145829655;2.00E-06;2.00E-06;0.029119942;0.062475875;0.649144702;0.961134078;9.81E-06;9.81E-06;0.142888135;0.306561784;3.185276836;4.716172074;0.001211998
CRC0504LMX0A03005TUMR02000;CRIS-A;0.716086238;0.716086238;1.015203717;1.07914029;1.067821813;1.158408251;48;0.283913762;-0.015203717;-0.07914029;-0.067821813;-0.158408251;2.00E-06;2.00E-06;0.08479783;0.512784974;0.412735175;0.965468069;9.81E-06;9.81E-06;0.416092998;2.516175664;2.025243043;4.73743846;0.001211998
CRC0508LMX0A02004TUMR09000;CRIS-C;0.768566318;1.068592376;0.997852854;0.768566318;0.90830282;1.120871609;277;-0.068592376;0.002147146;0.231433682;0.09169718;-0.120871609;2.00E-05;0.998858002;0.884144232;2.00E-05;0.171457657;0.999996;4.16E-05;2.080096046;1.841207575;4.16E-05;0.357056152;2.082465897;0.012119976
CRC0508LMX0A03002TUMR05000;CRIS-C;0.80073141;1.084575042;1.036294087;0.80073141;0.926260604;1.171864945;298;-0.084575042;-0.036294087;0.19926859;0.073739396;-0.171864945;2.00E-06;0.899030202;0.548054904;2.00E-06;0.009403981;0.999640001;9.81E-06;4.411435647;2.689241067;9.81E-06;0.046144232;4.905116117;0.001211998
CRC0508LMX0A03005TUMR05000;CRIS-C;0.805647976;1.094258286;1.064746404;0.805647976;0.933080654;1.151543427;303;-0.094258286;-0.064746404;0.194352024;0.066919346;-0.151543427;1.40E-05;0.990386019;0.943706113;1.40E-05;0.060365879;0.99993;3.05E-05;2.15889902;2.05714354;3.05E-05;0.131588931;2.179703525;0.008483983
CRC0515LMX0A02002TUMR02000;CRIS-E;0.922764229;1.012479278;1.159686925;0.94313827;0.98859608;0.922764229;579;-0.012479278;-0.159686925;0.05686173;0.01140392;0.077235771;0.038069924;0.627904744;0.999964;0.095731809;0.404401191;0.038069924;0.0453249;0.747564391;1.190526884;0.113975395;0.481467823;0.0453249;1
CRC0515LMX0A03003TUMR05000;CRIS-C;0.878960599;0.975195904;1.09176299;0.878960599;0.968018905;0.893650024;349;0.024804096;-0.09176299;0.121039401;0.031981095;0.106349976;0.012301975;0.497143006;0.998234004;0.012301975;0.429259141;0.028123944;0.015828019;0.639636224;1.28435203;0.015828019;0.552295201;0.036184947;1
CRC0515LMX0A03007TUMR05000;CRIS-E;0.860886641;1.018188552;1.113918881;0.86138892;0.98493532;0.860886641;550;-0.018188552;-0.113918881;0.13861108;0.01506468;0.139113359;0.013469973;0.938928122;0.999982;0.013869972;0.75993048;0.013469973;0.017130753;1.194103761;1.271750455;0.017639461;0.96645933;0.017130753;1
